	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
atf6	3.93512729792876e-05	0.511383158300924	0.455	0.098	0.772268732218519
kif1b	3.97034034761381e-05	0.690872096183273	0.523	0.164	0.77917929321921
tfdp2	3.98896470884799e-05	-0.846035106466122	0.364	0.689	0.782834324111417
frmd6	4.00328768753177e-05	-0.573088400432864	0.068	0.443	0.785645208678109
zfr2	4.02533837433365e-05	-0.742819086427258	0.136	0.508	0.789972655962979
kdm7ab	4.0912648801303e-05	-0.837644521963563	0.364	0.705	0.802910732725571
braf	4.10049701830142e-05	-0.543341057038813	0.091	0.475	0.804722539841653
zgc:56231	4.14226744088208e-05	0.373458395527444	0.25	0	0.812919985273108
cgnl1	4.15152234809089e-05	0.743508440032978	0.886	0.803	0.814736260812838
hsp70.2	4.17205287579832e-05	0.373458395527444	0.25	0	0.81876537687542
cadm3	4.22732136634109e-05	0.517848304862619	0.25	0	0.82961181814444
dync1li2	4.2810645673674e-05	-0.605045167204526	0.045	0.393	0.840158921345853
hnrnpk	4.32084843702843e-05	-0.493928862913734	0.227	0.656	0.847966505766829
tnfsf10l	4.43879325368057e-05	-0.689158953267657	0.136	0.508	0.871113176034812
gar1	4.45966356298781e-05	-0.574018271583901	0.068	0.426	0.875208974236357
cdh2	4.50828091669571e-05	-0.522594081537993	0.932	1	0.884750129901533
cirbpb	4.51543735255733e-05	-0.63071521801492	0.773	0.951	0.886154580439376
soga1	4.94866845454542e-05	-0.814745339633177	0.227	0.607	0.971176184204538
gatad2ab	4.98968809849956e-05	-0.628229954625325	0.591	0.869	0.979226289330538
nav2a	5.12414642647225e-05	-0.585277809440779	0.114	0.492	1
PHF21B	5.15859982549472e-05	-0.817263779015342	0.432	0.721	1
paqr6	5.20090413704649e-05	-0.561115758766788	0	0.311	1
lrp1ab	5.41742917088421e-05	-0.647805492962086	0.727	0.934	1
fam168a	5.42408988396274e-05	-0.876617584494718	0.568	0.77	1
mapk14a	5.43804323550994e-05	-0.757828280289914	0.341	0.672	1
hsp70l	5.77166375670734e-05	0.448222105812548	0.318	0.033	1
hells	5.98152376156159e-05	-0.845723576548934	0.205	0.59	1
ek1	6.23411873583959e-05	-1.17402939977505	0.364	0.689	1
ube2ib	6.24048202682255e-05	-0.678071905112638	0.227	0.59	1
lasp1	6.33719045331222e-05	0.44927941259559	0.364	0.049	1
lamb2	6.44942245960958e-05	0.827449529150864	0.5	0.18	1
rnf44	6.45145950800714e-05	-0.601206780858779	0.659	0.918	1
sept7b	6.55764722796213e-05	-0.635609484990923	0.136	0.508	1
si:ch211-266o15.1	6.60627413317514e-05	-0.651313567738367	0.295	0.672	1
caprin1a	6.63719710392131e-05	-0.575236867011441	0.273	0.672	1
taf15	6.72370530979386e-05	-0.660399960286233	0.409	0.738	1
pds5a	7.32356190874728e-05	-0.668097337739827	0.364	0.721	1
epha4b	7.39683594853519e-05	-0.668144324176376	0.864	0.967	1
acin1a	7.41372429691363e-05	-0.869376336027135	0.705	0.852	1
fosb	7.42194271960854e-05	0.677756596393015	0.364	0.066	1
mdc1	7.51428783243465e-05	-0.630232307536473	0.091	0.443	1
dlg1l	7.87710733434159e-05	-0.528694281074411	0.136	0.508	1
rpl5a	7.88165236858609e-05	-0.781301315457867	0.455	0.803	1
eme1	7.94979898842524e-05	-0.673567910461356	0.318	0.689	1
tcerg1a	7.9758481275422e-05	-0.574018271583901	0.068	0.41	1
xpo1b	8.02299944294159e-05	0.590358390569352	0.705	0.311	1
